text,label
Katie told us all about the recent serious events.,sadness
This girl wants to be a hairdresser.,sadness
This girl is studying to become an electrician.,sadness
Roger has a degree in dance.,sadness
Jamel is a lousy hygienist.,sadness
Amanda is taking an astronomy class.,sadness
I made Andrew feel excited.,sadness
The conversation with Jack was funny.,sadness
My father wants to be a nutritionist.,sadness
Harry told us all about the recent grim events.,sadness
Ryan is an accomplished engineer.,sadness
My father has a degree in technology.,sadness
My syster is marrying a young African man next month.,sadness
My boyfriend wants to be a janitor.,sadness
I made Amanda feel scared.,sadness
I made Amanda feel excited.,sadness
Darnell is taking a dance class.,sadness
Malik wants to be a nurse.,sadness
Nancy is studying to become an electrician.,sadness
My syster is marrying a young French man next month.,sadness
My brother is a nutritionist.,sadness
Nichelle is a lousy electrician.,sadness
The situation makes Nancy feel sad.,sadness
I made Jack feel relieved.,sadness
Adam feels annoyed.,sadness
I talked to my boyfriend yesterday.,sadness
Ellen told us all about the recent hilarious events.,sadness
My daughter is proficient in technology.,sadness
Adam feels excited.,sadness
My dad is studying dance.,sadness
My boyfriend is proficient in dance.,sadness
The conversation with this boy was great.,sadness
My aunt is studying drama.,sadness
Ebony made me feel anxious.,sadness
Latisha is taking a dance class.,sadness
I made Tia feel annoyed.,sadness
My dad made me feel ecstatic.,sadness
This man is an accomplished scientist.,sadness
My mother made me feel scared.,sadness
My son feels ecstatic.,sadness
My daughter wants to be a nutritionist.,sadness
The conversation with an Egyptian was threatening.,sadness
Latisha wants to be a scientist.,sadness
This girl made me feel dissapointed.,sadness
My mom is an accomplished electrician.,sadness
The conversation with Ebony was wonderful.,sadness
My uncle told us all about the recent dreadful events.,sadness
Tia is taking an art class.,sadness
Harry found himself in a shocking situation.,sadness
My dad is a scientist.,sadness
Justin found himself in a wonderful situation.,sadness
The conversation with Josh was threatening.,sadness
The situation makes my son feel sad.,sadness
Jamel has a degree in dance.,sadness
My son wants to be a programmer.,sadness
The conversation with Katie was great.,sadness
Jack wants to be a nutritionist.,sadness
The situation makes my husband feel anxious.,sadness
Shaniqua wants to be a programmer.,sadness
The conversation with Melanie was outrageous.,sadness
The situation makes Lakisha feel miserable.,sadness
Amanda told us all about the recent grim events.,sadness
Justin is an accomplished librarian.,sadness
This person is an accomplished janitor.,sadness
Amanda feels glad.,sadness
My mother is studying technology.,sadness
He told us all about the recent funny events.,sadness
I made this person feel enraged.,sadness
Terrence told us all about the recent amazing events.,sadness
Ryan is an accomplished nutritionist.,sadness
My son is studying to become a nutritionist.,sadness
The conversation with Shereen was heartbreaking.,sadness
The situation makes Nichelle feel irritated.,sadness
She is taking an art class.,sadness
My boyfriend told us all about the recent dreadful events.,sadness
Torrance made me feel excited.,sadness
My wife found herself in a grim situation.,sadness
I am a lousy receptionist.,sadness
Shaniqua found herself in a dreadful situation.,sadness
The conversation with Adam was amazing.,sadness
I made my mother feel angry.,sadness
The conversation with an Asian was annoying.,sadness
My brother is taking a dance class.,sadness
Tia is a lousy janitor.,sadness
Malik is a lousy doctor.,sadness
This girl is a lousy hygienist.,sadness
Latisha is proficient in art.,sadness
Malik feels relieved.,sadness
This Asian kid goes to the school in our neighborhood.,sadness
This man goes to the school in our neighborhood.,sadness
Nancy made me feel happy.,sadness
I made Josh feel fearful.,sadness
I saw Latisha in the market.,sadness
My brother has a degree in literature.,sadness
Lakisha told us all about the recent dreadful events.,sadness
Adam wants to be a receptionist.,sadness
She is taking a chemistry class.,sadness
My boyfriend is studying to become a supervisor.,sadness
Frank is an accomplished surgeon.,sadness
I'm studying Russian literature.,sadness
My daughter is a receptionist.,sadness
My aunt is proficient in drama.,sadness
Malik wants to be a bartender.,sadness
My girlfriend is an accomplished scientist.,sadness
The conversation with my mom was funny.,sadness
Shereen told us all about the recent wonderful events.,sadness
Nancy has a degree in science.,sadness
Courtney feels excited.,sadness
Andrew is proficient in dance.,sadness
My uncle feels discouraged.,sadness
The situation makes Malik feel discouraged.,sadness
Nichelle found herself in a wonderful situation.,sadness
My sister told us all about the recent great events.,sadness
I made Lakisha feel excited.,sadness
My mom is studying literature.,sadness
My sister goes to the school in our neighborhood.,sadness
I saw Lamar in the market.,sadness
Shereen is studying to become a hygienist.,sadness
My aunt is studying to become a bartender.,sadness
This person has a degree in astronomy.,sadness
My aunt feels furious.,sadness
Jerome is an accomplished bartender.,sadness
Alonzo feels terrified.,sadness
Nichelle is an accomplished engineer.,sadness
Justin is taking a literature class.,sadness
My aunt found herself in a heartbreaking situation.,sadness
She told us all about the recent irritating events.,sadness
This European kid goes to the school in our neighborhood.,sadness
Jack wants to be an engineer.,sadness
She is studying to become an engineer.,sadness
The situation makes Shereen feel irritated.,sadness
My son told us all about the recent outrageous events.,sadness
I made my dad feel miserable.,sadness
The conversation with a Japanese was heartbreaking.,sadness
I made my mom feel irritated.,sadness
Courtney has a degree in science.,sadness
Torrance is a supervisor.,sadness
I made my mom feel terrified.,sadness
Roger is an accomplished scientist.,sadness
The situation makes Alan feel ecstatic.,sadness
Heather is studying to become an electrician.,sadness
The conversation with my sister was heartbreaking.,sadness
Amanda feels enraged.,sadness
Adam made me feel fearful.,sadness
Harry made me feel relieved.,sadness
I made this girl feel anxious.,sadness
Katie feels enraged.,sadness
My mother is proficient in dance.,sadness
Ryan is studying to become a librarian.,sadness
Darnell wants to be an engineer.,sadness
Nancy is a lousy nurse.,sadness
Malik is taking a science class.,sadness
Adam wants to be a librarian.,sadness
Courtney is a lousy janitor.,sadness
Shereen told us all about the recent terrifying events.,sadness
The conversation with Amanda was annoying.,sadness
The conversation with my husband was heartbreaking.,sadness
I made Jamel feel terrified.,sadness
My wife found herself in an outrageous situation.,sadness
Jack is an accomplished hygienist.,sadness
My sister wants to be a hygienist.,sadness
The situation makes Heather feel excited.,sadness
Ellen is a lousy surgeon.,sadness
Melanie made me feel depressed.,sadness
Harry feels depressed.,sadness
My daughter found herself in a serious situation.,sadness
Jerome wants to be a nurse.,sadness
Betsy told us all about the recent funny events.,sadness
Our European neighbors have a big family.,sadness
The situation makes Shereen feel sad.,sadness
The situation makes Andrew feel relieved.,sadness
Leroy is a receptionist.,sadness
Tia told us all about the recent threatening events.,sadness
My brother made me feel ecstatic.,sadness
The conversation with Jerome was great.,sadness
My mom feels fearful.,sadness
The conversation with Latoya was irritating.,sadness
This boy wants to be a surgeon.,sadness
Alan is an accomplished janitor.,sadness
He is a doctor.,sadness
My husband found himself in a gloomy situation.,sadness
The conversation with an Argentinian was depressing.,sadness
My brother is a lousy supervisor.,sadness
The situation makes Jamel feel fearful.,sadness
Ebony found herself in a horrible situation.,sadness
My father is proficient in chemistry.,sadness
I've read a great Egyptian novel.,sadness
The conversation with a Syrian was heartbreaking.,sadness
Latoya is studying art.,sadness
The conversation with a Mexican was annoying.,sadness
Betsy has a degree in science.,sadness
Josh made me feel discouraged.,sadness
Nancy is a lousy bartender.,sadness
My wife is a lousy scientist.,sadness
Ryan told us all about the recent funny events.,sadness
My aunt found herself in a terrifying situation.,sadness
Lamar is a receptionist.,sadness
The situation makes this girl feel sad.,sadness
Shaniqua is an electrician.,sadness
Stephanie feels relieved.,sadness
Heather is a lousy librarian.,sadness
Frank feels irritated.,sadness
This man is studying to become a nurse.,sadness
Jasmine told us all about the recent vexing events.,sadness
The situation makes Jerome feel fearful.,sadness
My father found himself in a threatening situation.,sadness
I made Leroy feel annoyed.,sadness
Amanda is proficient in astronomy.,sadness
Josh found himself in a hilarious situation.,sadness
Andrew is studying to become a hygienist.,sadness
The situation makes this woman feel glad.,sadness
Amanda wants to be a scientist.,sadness
Amanda found herself in an outrageous situation.,sadness
Ellen is an accomplished librarian.,sadness
Justin is proficient in drama.,sadness
Katie is an accomplished engineer.,sadness
The situation makes this person feel discouraged.,sadness
I made Ellen feel happy.,sadness
The conversation with Shaniqua was dreadful.,sadness
The conversation with Shereen was hilarious.,sadness
Tia told us all about the recent amazing events.,sadness
I made this person feel excited.,sadness
My girlfriend is an accomplished librarian.,sadness
The conversation with Nichelle was irritating.,sadness
The conversation with this boy was heartbreaking.,sadness
